"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48855776","126.93033953"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.4891104","126.92911787"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48767029","126.9313598"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48853367","126.93039044"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48968198","126.92569472"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48806796","126.93139234"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48908779","126.92916875"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48758782","126.93154407"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48881637","126.92975142"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48783229","126.9310132"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48897708","126.92940969"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48800038","126.93153933"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48964379","126.92595452"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48959749","126.92624776"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48843885","126.93059243"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48895446","126.92946057"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48851031","126.93044266"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48754381","126.93164271"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48811293","126.93129419"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48695963","126.93295437"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48745665","126.93279646"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48775652","126.93116709"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48687558","126.93314145"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48809036","126.93134306"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48685341","126.93319061"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48736847","126.93299867"
"1163833","봉천복개3 공영주차장(시)","관악구 봉천동 1467-3","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2024-01-18 18:40:36","N","무료","Y","유료","","1162010100002","220","5","220","5","0","0","0","0","","37.48804535","126.93144118"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.46654151","126.88993519"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.46654071","126.89003194"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.46654123","126.88988667"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.4665412","126.88991076"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.46658703","126.88991085"
"1167546","독산동 금천교 공영주차장(시)","금천구 독산동 1081-4","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-10-12 11:27:30","N","무료","Y","유료","0","1154510200186","400","5","400","5","0","0","0","0","0","37.46658688","126.89000682"
